"","state","year","pop","assault","burglary","rape","theft","vehicleTheft","murder","robbery"
"1","alabama",1969,3411770,18.802557030515,69.0521342294469,1.44792878769671,107.404660923802,17.7180759547097,1.42154951828523,4.24413134531343
"2","alabama",1970,3454557,21.4586124935846,77.4021097350543,1.84394120577544,118.044079168472,22.2778202820217,1.16946977571943,5.01077272715431
"3","alabama",1971,3497349,21.8594140876418,78.7653734299894,1.89000297082161,116.777021681279,22.0052388251787,1.49827769547735,5.73291370120626
"4","alabama",1972,3540003,20.9915076343156,78.2880692473989,1.86440519965661,108.737195985427,19.3389666618927,1.40112875610557,6.7994292660204
"5","alabama",1973,3580759,23.35259088925,88.6795229726435,2.09732070770471,109.490753217404,22.4505474956566,1.30698547430866,7.84470554985689
"6","alabama",1974,3627778,23.2346080713869,104.309028832525,2.23552819384207,129.040420885732,25.6961699420417,1.47748842404359,9.81868240008071
"7","alabama",1975,3680495,22.9316980460509,114.275389587542,2.00516506611203,161.581526397944,26.5371913288838,1.56772390670277,12.0798968616993
"8","alabama",1976,3737038,25.1027685562737,114.740604724918,2.1246773514211,194.892318461841,25.7262569981895,1.47978158102754,9.41922453022956
"9","alabama",1977,3782571,27.1455578758469,110.773862539527,2.45600148681941,183.584128361371,27.3861349859659,1.38530116156445,9.44331249829811
"10","alabama",1978,3833971,27.4415221189727,119.982649842683,2.48828173191712,194.020768545198,29.5229150142242,1.30152262497551,9.67143465613068
"11","alabama",1979,3869340,25.6322783730559,125.388309117317,2.68004362501098,216.551143089002,31.1784438689802,1.28187236066099,10.6659016783224
"12","alabama",1980,3899671,27.0561285811034,151.17172705082,2.96948127162522,261.634891763946,31.3103336153229,1.30523831369364,13.0831549635854
"13","alabama",1981,3918526,30.5854803566443,144.980536048504,2.60557158482552,269.159883078484,28.4009854725986,1.18667070219771,12.6374049834045
"14","alabama",1982,3925328,30.043349243681,126.183085846584,2.61379431222053,266.831204933702,27.4550305095523,1.06233160642881,11.252562843156
"15","alabama",1983,3934100,28.6749192953916,107.991662642027,2.36648788795404,239.645662286165,23.1971734322971,0.925243384763987,9.90061259246079
"16","alabama",1984,3951766,30.3535178955434,101.144652795737,2.53557523395869,225.716806106434,23.581861881498,0.946412312874801,9.69946094986393
"17","alabama",1985,3972539,31.93423651725,104.749128957576,2.71614702838663,221.792662073299,26.1671439852447,0.996843580390274,10.6657228538222
"18","alabama",1986,3991552,41.4224842868137,117.683547652642,2.88108485120575,233.984174576706,27.1097558042586,1.02466409055926,11.3314319843509
"19","alabama",1987,4015266,41.6784342556633,121.852450124101,2.83169284425988,247.206536254385,26.7255021211546,0.946388109779028,11.4089577128888
"20","alabama",1988,4023902,41.1441431724729,126.543837300213,3.05176418312374,256.671260880608,27.3540458987321,1.01394119439291,12.0778289332096
"21","alabama",1989,4030239,42.4714266325148,117.174192399012,3.16606533756435,264.924735232824,30.3927384951612,1.04460306200203,13.6840519879838
"22","alabama",1990,4050055,51.9474426890499,110.084924772627,3.25674589604339,274.899970494228,34.6982942206958,1.15307076076745,14.3331386857709
"23","alabama",1991,4099156,64.2766462169286,126.545562062044,3.54951116766476,288.232504447257,36.2464858619677,1.14413796401015,15.2372829919135
"24","alabama",1992,4154014,65.1755145745777,118.085784015172,4.10205646875528,283.58354112432,36.0687277414087,1.09532611108196,16.4154478054239
"25","alabama",1993,4214202,57.054692679658,108.153334842516,3.49057781283384,265.478493911777,33.557954744457,1.14849739049054,15.8440435460854
"26","alabama",1994,4260229,46.0843771543736,103.431059691862,3.49042269793478,281.559981869519,32.8620832354317,1.17599312149652,16.9544876578231
"27","alabama",1995,4296800,39.9576428970397,101.438279649972,3.14187302178365,281.528113945262,34.306926084528,1.10547384099795,18.385775460808
"28","alabama",1996,4331102,35.0811410121489,98.868602032462,3.22550704185678,284.800496501814,36.0924309794597,1.0251432545343,16.4484696966269
"29","alabama",1997,4367935,35.7743418800875,100.244165721331,3.19601825576617,292.165519862361,35.2729607926858,0.975289238507441,15.8679101222889
"30","alabama",1998,4404701,33.5800318795759,95.273209237131,3.27604529796688,274.577093882195,33.7616560125194,0.803686788274618,12.9361788688948
"31","alabama",1999,4430141,32.2021353270697,87.2387583149159,3.4152411853257,270.004950181044,29.6469119154447,0.778756251776185,11.9567300453868
"32","alabama",2000,4452173,31.6856510292839,90.5872256087084,3.32871162014594,286.150156339388,28.7702207438929,0.738964995295556,12.8072291889825
"33","alabama",2001,4467634,27.4194349850503,90.9698511561153,3.06426175465582,268.580640222543,28.2453755164367,0.848323743619106,12.4987857107364
"34","alabama",2002,4480089,26.7896463664003,95.0382905339604,3.71421192748626,276.628433051218,31.0038483610482,0.676325849776645,13.3077713411497
"35","alabama",2003,4503491,25.1760245551729,96.025505546697,3.67714735079964,275.428550873089,33.2120126364192,0.663929382783268,13.4073766329277
"36","alabama",2004,4530729,24.9098986057211,98.5845765659345,3.84485587197998,272.914138100072,30.9530762047344,0.560616183400066,13.3356022838709
"37","alabama",2005,4565917,24.7332573062541,95.2119804192674,3.42537983060139,264.525176432248,28.7784469143876,0.819112568187289,14.1198361687258
"38","alaska",1969,294290,10.907608141629,83.4211152264773,2.82034727649597,210.506643107139,56.6787862312685,1.01940263005879,6.45621665703897
"39","alaska",1970,305328,16.6050935387518,78.1782214536498,2.5873814389771,215.997222658911,54.5642718650107,1.21181156002725,7.10711104124089
"40","alaska",1971,316366,22.8848864922274,83.9533957504915,4.29881845710348,241.207967986446,51.7122573222154,1.32757628822313,6.63788144111567
"41","alaska",1972,326431,25.1507975651822,96.6513597054201,4.16627097303871,262.750780409949,49.5970051863947,0.949664707089707,6.61701860423796
"42","alaska",1973,333134,26.0555812375801,115.629146229445,4.41263875797727,283.849742145803,52.1111624751601,0.990592374239795,6.63396711233317
"43","alaska",1974,344658,29.5075117943004,114.084106563608,4.8163686901218,290.606920483494,63.3381497020235,1.33465638400966,8.64625222684516
"44","alaska",1975,370866,33.5431126067097,115.270744689457,4.23333495116835,334.325605474754,87.3091628782364,1.15944842611617,12.2955461002087
"45","alaska",1976,392998,34.7075557636426,118.397549096942,4.55473055842523,355.447101511967,78.3210092672227,1.09415315090662,12.1374663484293
